doc_id,action,before_section,before_clause,after_section,after_clause,reason,logged_at
07757625-7693-44df-8b4d-b65e87e236fe,CLEAR_CLAUSE,WORKING ON ROOFS,,WORKING ON ROOFS,,metal_roofing_clause,2025-10-05 08:09:16.585278
7518145b-43d7-4acf-8af5-0cf8db0c85bb,CLEAR_CLAUSE,0 - Clause,,0 - Clause,,metal_roofing_clause,2025-10-05 08:09:16.585278
72cd9713-be1c-4b5d-9454-7f25015ac123,CLEAR_CLAUSE,2022 – April,,2022 – April,,metal_roofing_clause,2025-10-05 08:09:16.585278
dfb922e0-6a3b-4aa3-8ffe-f12e521cd9c4,CLEAR_CLAUSE,Product Selection,,Product Selection,,metal_roofing_clause,2025-10-05 08:09:16.585278
95a61e33-d4e7-455e-8fd6-384eebb7e91a,CLEAR_CLAUSE,Acknowledgements,,Acknowledgements,,metal_roofing_clause,2025-10-05 08:09:16.585278
65f8bd27-a3e8-47dc-9e41-e8a83438aee5,CLEAR_CLAUSE,Disputes,,Disputes,,metal_roofing_clause,2025-10-05 08:09:16.585278
f77dffff-2c26-4a0b-9015-98abc9d5db5e,CLEAR_CLAUSE,2021 – June,G7,2021 – June,,metal_roofing_clause,2025-10-05 08:09:16.585278
0b995020-6746-4fdb-bcef-42b6112d5cf7,CLEAR_CLAUSE,Material,,Material,,metal_roofing_clause,2025-10-05 08:09:16.585278
9d5565cc-6fec-4c5e-accf-563e4f62a9ea,CLEAR_CLAUSE,Installation,,Installation,,metal_roofing_clause,2025-10-05 08:09:16.585278
7d2ea6bf-6c37-4465-9c4a-f3a906dafa33,CLEAR_CLAUSE,0 - Clause,,0 - Clause,,metal_roofing_clause,2025-10-05 08:09:16.585278
ec067fb8-5aa6-4210-b736-7c18d324022c,CLEAR_CLAUSE,PRODUCT SELECTION,,PRODUCT SELECTION,,metal_roofing_clause,2025-10-05 08:09:16.585278
027f7e7b-a07c-4c6f-a9e9-20bf79344184,CLEAR_CLAUSE,3 - Substantial,,3 - Substantial,,metal_roofing_clause,2025-10-05 08:09:16.585278
c0643b4a-bc29-4d05-9032-0080a666d36e,CLEAR_CLAUSE,Scheduled Maintenance,,Scheduled Maintenance,,metal_roofing_clause,2025-10-05 08:09:16.585278
8b6ba15f-61ab-4370-b183-13fd64c75368,CLEAR_CLAUSE,Accepting Delivery,,Accepting Delivery,,metal_roofing_clause,2025-10-05 08:09:16.585278
2bf38f28-0bfb-448c-acdf-3ff025587ce9,CLEAR_CLAUSE,4 - Clause,,4 - Clause,,metal_roofing_clause,2025-10-05 08:09:16.585278
a96174e1-a4a9-4ac7-8435-2ddcd61c1155,CLEAR_CLAUSE,Wet Storage Damage,,Wet Storage Damage,,metal_roofing_clause,2025-10-05 08:09:16.585278
7acee23d-35ad-452d-94ee-af388aba09e9,CLEAR_CLAUSE,Pullover,,Pullover,,metal_roofing_clause,2025-10-05 08:09:16.585278
23b61d70-60bc-4d02-97bc-01271b62b2a7,CLEAR_CLAUSE,Handling,,Handling,,metal_roofing_clause,2025-10-05 08:09:16.585278
4549ca81-0184-464e-8144-548754845deb,CLEAR_CLAUSE,Table of polygons,,Table of polygons,,metal_roofing_clause,2025-10-05 08:09:16.585278
7dcf4ba6-365b-4402-a911-13d967532ed0,CLEAR_CLAUSE,2021 – March,,2021 – March,,metal_roofing_clause,2025-10-05 08:09:16.585278
b0ece201-cca0-4cfc-867a-0914df68c21a,CLEAR_CLAUSE,Footwear,,Footwear,,metal_roofing_clause,2025-10-05 08:09:16.585278
1f60c9a8-0cd3-4335-a2f9-f1181474bac0,CLEAR_CLAUSE,9 mm diameter pre-drilled hole in the roof sheeting.,,9 mm diameter pre-drilled hole in the roof sheeting.,,metal_roofing_clause,2025-10-05 08:09:16.585278
e703cf19-29f7-4079-bd45-e81770f064cf,CLEAR_CLAUSE,Objective,B1,Objective,,metal_roofing_clause,2025-10-05 08:09:16.585278
d21cde82-ad77-48bd-8a61-298cd05da789,CLEAR_CLAUSE,AS/AZS 1170.2:2011,B1,AS/AZS 1170.2:2011,,metal_roofing_clause,2025-10-05 08:09:16.585278
4c179967-1f4a-49d3-938d-9680c8d266bd,CLEAR_CLAUSE,4 - Clause,,4 - Clause,,metal_roofing_clause,2025-10-05 08:09:16.585278
8f16fdc6-ae63-419c-9fd6-c7faac6ccebc,CLEAR_CLAUSE,Turn Up and Turn Down Tools,,Turn Up and Turn Down Tools,,metal_roofing_clause,2025-10-05 08:09:16.585278
c4b98e5b-524b-4ad8-abb9-4a6d6c366e70,CLEAR_CLAUSE,2020 – December,,2020 – December,,metal_roofing_clause,2025-10-05 08:09:16.585278
3e3ceb52-1d59-4638-a935-edb6e303df89,CLEAR_CLAUSE,2 - Editing and,,2 - Editing and,,metal_roofing_clause,2025-10-05 08:09:16.585278
2cbe4fab-a266-40c7-9856-29139da241a2,CLEAR_CLAUSE,NZBC CLAUSE B2 (EXTRACT),B2,NZBC CLAUSE B2 (EXTRACT),,metal_roofing_clause,2025-10-05 08:09:16.585278
76705b37-5b5d-4533-8b05-a3b9e671941d,CLEAR_CLAUSE,"250 mm/hr intensity and 3 degrees pitch, rain will take 2 minutes to travel 15 m",,"250 mm/hr intensity and 3 degrees pitch, rain will take 2 minutes to travel 15 m",,metal_roofing_clause,2025-10-05 08:09:16.585278
e83390d8-da3e-464a-944b-d1025871cbc5,CLEAR_CLAUSE,2020 – September,,2020 – September,,metal_roofing_clause,2025-10-05 08:09:16.585278
9e2cde8a-3f21-4c59-bb41-3872292464ff,CLEAR_CLAUSE,Strippable Films,,Strippable Films,,metal_roofing_clause,2025-10-05 08:09:16.585278
b67e8cb0-3291-42f8-b4ee-b0e6ee779be0,CLEAR_CLAUSE,Double Lapping,,Double Lapping,,metal_roofing_clause,2025-10-05 08:09:16.585278
aa939604-f6a8-4c1c-8efb-c3919483d8f5,CLEAR_CLAUSE,0.40 HS,,0.40 HS,,metal_roofing_clause,2025-10-05 08:09:16.585278
d8f756f0-e816-4027-80be-cf65481c0d61,CLEAR_CLAUSE,OTHER PRODUCTS,,OTHER PRODUCTS,,metal_roofing_clause,2025-10-05 08:09:16.585278
693daad5-1c04-4361-97f4-4a1ca77bf078,CLEAR_CLAUSE,Roof Pitch,,Roof Pitch,,metal_roofing_clause,2025-10-05 08:09:16.585278
66fb1ec6-380e-4fac-bd11-0466ab23613d,CLEAR_CLAUSE,Valley Installation,,Valley Installation,,metal_roofing_clause,2025-10-05 08:09:16.585278
57829eff-a6e7-49bc-967a-ee775f55eee3,CLEAR_CLAUSE,,E2/AS1,,,metal_roofing_clause,2025-10-05 08:09:16.585278
