agent_zone,category,brand,filename,file_size_mb,ingest_status,text_chunks,visual_assets,db_source,storage_path
Product Rep,C_Interiors,Bradford,2218_yConnect_Document_Installation Guide GENERAL PURPOSE VENT.pdf,0.23,Ingested,3,0,Bradford Deep Dive - 2218_yConnect_Document_Installation Guide GENERAL PURPOSE VENT.pdf,C_Interiors/Bradford/3_Product_Manual/2218_yConnect_Document_Installation Guide GENERAL PURPOSE VENT.pdf
Product Rep,C_Interiors,Bradford,2218_yConnect_Document_Installation Guide GENERAL PURPOSE VENT.pdf,0.23,Ingested,3,0,Bradford Deep Dive - 2218_yConnect_Document_Installation Guide GENERAL PURPOSE VENT.pdf,C_Interiors/Bradford/4_Install_Guide/2218_yConnect_Document_Installation Guide GENERAL PURPOSE VENT.pdf
Product Rep,C_Interiors,Bradford,2220_yConnect_Document_Installation Guide MAESTRO BAL.pdf,1.62,Ingested,30,0,Bradford Deep Dive - 2220_yConnect_Document_Installation Guide MAESTRO BAL.pdf,C_Interiors/Bradford/3_Product_Manual/2220_yConnect_Document_Installation Guide MAESTRO BAL.pdf
Product Rep,C_Interiors,Bradford,2222_yConnect_Document_GENERAL PURPOSE VENT Technical Data Sheet.pdf,0.27,Ingested,6,0,Bradford Deep Dive - 2222_yConnect_Document_GENERAL PURPOSE VENT Technical Data Sheet.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/2222_yConnect_Document_GENERAL PURPOSE VENT Technical Data Sheet.pdf
Product Rep,C_Interiors,Bradford,2223_yConnect_Document_Installation Guide ECOFAN.pdf,1.58,Ingested,22,0,Bradford Deep Dive - 2223_yConnect_Document_Installation Guide ECOFAN.pdf,C_Interiors/Bradford/3_Product_Manual/2223_yConnect_Document_Installation Guide ECOFAN.pdf
Product Rep,C_Interiors,Bradford,3192_yConnect_Document_Installation Guide AIROMATIC.pdf,3.27,Ingested,34,0,Bradford Deep Dive - 3192_yConnect_Document_Installation Guide AIROMATIC.pdf,C_Interiors/Bradford/3_Product_Manual/3192_yConnect_Document_Installation Guide AIROMATIC.pdf
Product Rep,C_Interiors,Bradford,3193_yConnect_Document_Brochure MAESTRO BAL.pdf,0.2,Ingested,5,0,Bradford Deep Dive - 3193_yConnect_Document_Brochure MAESTRO BAL.pdf,C_Interiors/Bradford/5_Product_Information/3193_yConnect_Document_Brochure MAESTRO BAL.pdf
Product Rep,C_Interiors,Bradford,3195_yConnect_Document_Brochure AIROMATIC.pdf,0.67,Ingested,4,0,Bradford Deep Dive - 3195_yConnect_Document_Brochure AIROMATIC.pdf,C_Interiors/Bradford/5_Product_Information/3195_yConnect_Document_Brochure AIROMATIC.pdf
Product Rep,C_Interiors,Bradford,3196_yConnect_Document_Brochure TURBOVENTURA.pdf,0.6,Ingested,5,0,Bradford Deep Dive - 3196_yConnect_Document_Brochure TURBOVENTURA.pdf,C_Interiors/Bradford/5_Product_Information/3196_yConnect_Document_Brochure TURBOVENTURA.pdf
Product Rep,C_Interiors,Bradford,3200_yConnect_Document_Brochure SUPAVENT.pdf,1.41,Ingested,4,0,Bradford Deep Dive - 3200_yConnect_Document_Brochure SUPAVENT.pdf,C_Interiors/Bradford/5_Product_Information/3200_yConnect_Document_Brochure SUPAVENT.pdf
Product Rep,C_Interiors,Bradford,3201_yConnect_Document_Brochure TURBOBEAM.pdf,0.47,Ingested,3,0,Bradford Deep Dive - 3201_yConnect_Document_Brochure TURBOBEAM.pdf,C_Interiors/Bradford/5_Product_Information/3201_yConnect_Document_Brochure TURBOBEAM.pdf
Product Rep,C_Interiors,Bradford,52530_yConnect_Document_Metal_Eave_Vent_Bradford_Ventilation_PTS528_C.pdf,0.28,Ingested,7,0,Bradford Deep Dive - 52530_yConnect_Document_Metal_Eave_Vent_Bradford_Ventilation_PTS528_C.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52530_yConnect_Document_Metal_Eave_Vent_Bradford_Ventilation_PTS528_C.pdf
Product Rep,C_Interiors,Bradford,52531_yConnect_Document_Poly_Eave_Vent_Bradford_Ventilation_PTS530_C.pdf,0.38,Ingested,6,0,Bradford Deep Dive - 52531_yConnect_Document_Poly_Eave_Vent_Bradford_Ventilation_PTS530_C.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52531_yConnect_Document_Poly_Eave_Vent_Bradford_Ventilation_PTS530_C.pdf
Product Rep,C_Interiors,Bradford,52533_yConnect_Document_Maestro_BAL_Static_Roof_Ventilator_Bradford_Ventilation_PTS540_B.pdf,0.25,Ingested,7,0,Bradford Deep Dive - 52533_yConnect_Document_Maestro_BAL_Static_Roof_Ventilator_Bradford_Ventilation_PTS540_B.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52533_yConnect_Document_Maestro_BAL_Static_Roof_Ventilator_Bradford_Ventilation_PTS540_B.pdf
Product Rep,C_Interiors,Bradford,52538_yConnect_Document_Roof_Valve_BAL_Static_Ventilator_Bradford_Ventilation_PTS518_D.pdf,0.29,Ingested,13,0,Bradford Deep Dive - 52538_yConnect_Document_Roof_Valve_BAL_Static_Ventilator_Bradford_Ventilation_PTS518_D.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52538_yConnect_Document_Roof_Valve_BAL_Static_Ventilator_Bradford_Ventilation_PTS518_D.pdf
Product Rep,C_Interiors,Bradford,52545_yConnect_Document_E-Duct_Ventilator_Bradford_Ventilation_PTS526_B.pdf,0.25,Ingested,7,0,Bradford Deep Dive - 52545_yConnect_Document_E-Duct_Ventilator_Bradford_Ventilation_PTS526_B.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52545_yConnect_Document_E-Duct_Ventilator_Bradford_Ventilation_PTS526_B.pdf
Product Rep,C_Interiors,Bradford,52546_yConnect_Document_Hurricane_FR_Turbine_Ventilator_Bradford_Ventilation_PTS514_C.pdf,0.52,Ingested,11,0,Bradford Deep Dive - 52546_yConnect_Document_Hurricane_FR_Turbine_Ventilator_Bradford_Ventilation_PTS514_C.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52546_yConnect_Document_Hurricane_FR_Turbine_Ventilator_Bradford_Ventilation_PTS514_C.pdf
Product Rep,C_Interiors,Bradford,52547_yConnect_Document_Roof_Valve_Static_Ventilator_Bradford_Ventilation_PTS510_C.pdf,0.36,Ingested,15,0,Bradford Deep Dive - 52547_yConnect_Document_Roof_Valve_Static_Ventilator_Bradford_Ventilation_PTS510_C.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52547_yConnect_Document_Roof_Valve_Static_Ventilator_Bradford_Ventilation_PTS510_C.pdf
Product Rep,C_Interiors,Bradford,52550_yConnect_Document_Hurricane_HI_Turbine_Ventilator_Bradford_Ventilation_PTS515_C.pdf,0.72,Ingested,10,0,Bradford Deep Dive - 52550_yConnect_Document_Hurricane_HI_Turbine_Ventilator_Bradford_Ventilation_PTS515_C.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52550_yConnect_Document_Hurricane_HI_Turbine_Ventilator_Bradford_Ventilation_PTS515_C.pdf
Product Rep,C_Interiors,Bradford,52551_yConnect_Document_Hurricane_S2_Turbine_Ventilator_Bradford_Ventilation_PTS519_B.pdf,0.54,Ingested,12,0,Bradford Deep Dive - 52551_yConnect_Document_Hurricane_S2_Turbine_Ventilator_Bradford_Ventilation_PTS519_B.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/52551_yConnect_Document_Hurricane_S2_Turbine_Ventilator_Bradford_Ventilation_PTS519_B.pdf
Product Rep,C_Interiors,Bradford,63652_yConnect_Document_WindMaster Flyer.pdf,0.64,Ingested,4,0,Bradford Deep Dive - 63652_yConnect_Document_WindMaster Flyer.pdf,C_Interiors/Bradford/5_Product_Information/63652_yConnect_Document_WindMaster Flyer.pdf
Product Rep,C_Interiors,Bradford,63655_yConnect_Document_Residential Ventilation Brochure.pdf,1.14,Ingested,36,0,Bradford Deep Dive - 63655_yConnect_Document_Residential Ventilation Brochure.pdf,C_Interiors/Bradford/5_Product_Information/63655_yConnect_Document_Residential Ventilation Brochure.pdf
Product Rep,C_Interiors,Bradford,66859_yConnect_Document_Industrial Vent Installation Manual.pdf,4.15,Ingested,58,0,Bradford Deep Dive - 66859_yConnect_Document_Industrial Vent Installation Manual.pdf,C_Interiors/Bradford/3_Product_Manual/66859_yConnect_Document_Industrial Vent Installation Manual.pdf
Product Rep,C_Interiors,Bradford,66859_yConnect_Document_Industrial Vent Installation Manual.pdf,4.15,Ingested,58,0,Bradford Deep Dive - 66859_yConnect_Document_Industrial Vent Installation Manual.pdf,C_Interiors/Bradford/4_Install_Guide/66859_yConnect_Document_Industrial Vent Installation Manual.pdf
Product Rep,C_Interiors,Bradford,69023_yConnect_Document_Residential-natural-ventilator-installation-instructions---metal-and-tile-final.pdf,1.17,Ingested,17,0,Bradford Deep Dive - 69023_yConnect_Document_Residential-natural-ventilator-installation-instructions---metal-and-tile-final.pdf,C_Interiors/Bradford/3_Product_Manual/69023_yConnect_Document_Residential-natural-ventilator-installation-instructions---metal-and-tile-final.pdf
Product Rep,C_Interiors,Bradford,69023_yConnect_Document_Residential-natural-ventilator-installation-instructions---metal-and-tile-final.pdf,1.17,Ingested,17,0,Bradford Deep Dive - 69023_yConnect_Document_Residential-natural-ventilator-installation-instructions---metal-and-tile-final.pdf,C_Interiors/Bradford/4_Install_Guide/69023_yConnect_Document_Residential-natural-ventilator-installation-instructions---metal-and-tile-final.pdf
Product Rep,C_Interiors,Bradford,69193_yConnect_Document_iduct-educt-static-warranty.pdf,0.44,Ingested,4,0,Bradford Deep Dive - 69193_yConnect_Document_iduct-educt-static-warranty.pdf,C_Interiors/Bradford/2_Warranty/69193_yConnect_Document_iduct-educt-static-warranty.pdf
Product Rep,C_Interiors,Bradford,69194_yConnect_Document_hurricane-hi-900-warranty.pdf,0.09,Ingested,6,0,Bradford Deep Dive - 69194_yConnect_Document_hurricane-hi-900-warranty.pdf,C_Interiors/Bradford/2_Warranty/69194_yConnect_Document_hurricane-hi-900-warranty.pdf
Product Rep,C_Interiors,Bradford,69195_yConnect_Document_bradford-hurricane-cr-warranty_v2.pdf,0.09,Ingested,7,0,Bradford Deep Dive - 69195_yConnect_Document_bradford-hurricane-cr-warranty_v2.pdf,C_Interiors/Bradford/2_Warranty/69195_yConnect_Document_bradford-hurricane-cr-warranty_v2.pdf
Product Rep,C_Interiors,Bradford,69197_yConnect_Document_hurricane-fr900-warranty.pdf,0.44,Ingested,3,0,Bradford Deep Dive - 69197_yConnect_Document_hurricane-fr900-warranty.pdf,C_Interiors/Bradford/2_Warranty/69197_yConnect_Document_hurricane-fr900-warranty.pdf
Product Rep,C_Interiors,Bradford,69198_yConnect_Document_windmaster-bal-warranty.pdf,0.08,Ingested,6,0,Bradford Deep Dive - 69198_yConnect_Document_windmaster-bal-warranty.pdf,C_Interiors/Bradford/2_Warranty/69198_yConnect_Document_windmaster-bal-warranty.pdf
Product Rep,C_Interiors,Bradford,69199_yConnect_Document_hurricane-bal-warranty.pdf,0.09,Ingested,5,0,Bradford Deep Dive - 69199_yConnect_Document_hurricane-bal-warranty.pdf,C_Interiors/Bradford/2_Warranty/69199_yConnect_Document_hurricane-bal-warranty.pdf
Product Rep,C_Interiors,Bradford,69201_yConnect_Document_ecopower-400-900-warranty.pdf,0.44,Ingested,3,0,Bradford Deep Dive - 69201_yConnect_Document_ecopower-400-900-warranty.pdf,C_Interiors/Bradford/2_Warranty/69201_yConnect_Document_ecopower-400-900-warranty.pdf
Product Rep,C_Interiors,Bradford,69202_yConnect_Document_windmaster-warranty.pdf,0.08,Ingested,7,0,Bradford Deep Dive - 69202_yConnect_Document_windmaster-warranty.pdf,C_Interiors/Bradford/2_Warranty/69202_yConnect_Document_windmaster-warranty.pdf
Product Rep,C_Interiors,Bradford,69203_yConnect_Document_turboventura-warrantyw035a2301.pdf,0.08,Ingested,5,0,Bradford Deep Dive - 69203_yConnect_Document_turboventura-warrantyw035a2301.pdf,C_Interiors/Bradford/2_Warranty/69203_yConnect_Document_turboventura-warrantyw035a2301.pdf
Product Rep,C_Interiors,Bradford,69204_yConnect_Document_supavent-and-turbobeam-warranty.pdf,0.08,Ingested,7,0,Bradford Deep Dive - 69204_yConnect_Document_supavent-and-turbobeam-warranty.pdf,C_Interiors/Bradford/2_Warranty/69204_yConnect_Document_supavent-and-turbobeam-warranty.pdf
Product Rep,C_Interiors,Bradford,69205_yConnect_Document_solarxvent-warranty.pdf,0.1,Ingested,5,0,Bradford Deep Dive - 69205_yConnect_Document_solarxvent-warranty.pdf,C_Interiors/Bradford/2_Warranty/69205_yConnect_Document_solarxvent-warranty.pdf
Product Rep,C_Interiors,Bradford,69206_yConnect_Document_maestro-bal-standard-warranty.pdf,0.09,Ingested,7,0,Bradford Deep Dive - 69206_yConnect_Document_maestro-bal-standard-warranty.pdf,C_Interiors/Bradford/2_Warranty/69206_yConnect_Document_maestro-bal-standard-warranty.pdf
Product Rep,C_Interiors,Bradford,69207_yConnect_Document_roof-valve-warranty.pdf,0.44,Ingested,4,0,Bradford Deep Dive - 69207_yConnect_Document_roof-valve-warranty.pdf,C_Interiors/Bradford/2_Warranty/69207_yConnect_Document_roof-valve-warranty.pdf
Product Rep,C_Interiors,Bradford,69208_yConnect_Document_ecofan-warranty.pdf,0.09,Ingested,7,0,Bradford Deep Dive - 69208_yConnect_Document_ecofan-warranty.pdf,C_Interiors/Bradford/2_Warranty/69208_yConnect_Document_ecofan-warranty.pdf
Product Rep,C_Interiors,Bradford,69209_yConnect_Document_airomatic-warranty.pdf,0.09,Ingested,5,0,Bradford Deep Dive - 69209_yConnect_Document_airomatic-warranty.pdf,C_Interiors/Bradford/2_Warranty/69209_yConnect_Document_airomatic-warranty.pdf
Product Rep,C_Interiors,Bradford,69846_yConnect_Document_Ashgrid Spacer_Bradford_PTS046_B.pdf,0.49,Ingested,21,0,Bradford Deep Dive - 69846_yConnect_Document_Ashgrid Spacer_Bradford_PTS046_B.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/69846_yConnect_Document_Ashgrid Spacer_Bradford_PTS046_B.pdf
Product Rep,C_Interiors,Bradford,74365_yConnect_Document_csr-terms-and-conditions-of-sale.pdf,0.21,Ingested,18,0,Bradford Deep Dive - 74365_yConnect_Document_csr-terms-and-conditions-of-sale.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/74365_yConnect_Document_csr-terms-and-conditions-of-sale.pdf
Product Rep,C_Interiors,Bradford,74367_yConnect_Document_modern-slavery-statement-csr-limited.pdf,3.53,Ingested,48,0,Bradford Deep Dive - 74367_yConnect_Document_modern-slavery-statement-csr-limited.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/74367_yConnect_Document_modern-slavery-statement-csr-limited.pdf
Product Rep,C_Interiors,Bradford,74489_yConnect_Document_supplier-code-of-conduct-september-2024.pdf,0.15,Ingested,5,0,Bradford Deep Dive - 74489_yConnect_Document_supplier-code-of-conduct-september-2024.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/74489_yConnect_Document_supplier-code-of-conduct-september-2024.pdf
Product Rep,C_Interiors,Bradford,76896_yConnect_Document_Bradford Glasswool Insulation - Class 1 Warranty Certificate.pdf,0.12,Ingested,8,0,Bradford Deep Dive - 76896_yConnect_Document_Bradford Glasswool Insulation - Class 1 Warranty Certificate.pdf,C_Interiors/Bradford/2_Warranty/76896_yConnect_Document_Bradford Glasswool Insulation - Class 1 Warranty Certificate.pdf
Product Rep,C_Interiors,Bradford,76897_yConnect_Document_Bradford Glasswool Insulation - Class 2-10 Warranty Certificate.pdf,0.11,Ingested,6,0,Bradford Deep Dive - 76897_yConnect_Document_Bradford Glasswool Insulation - Class 2-10 Warranty Certificate.pdf,C_Interiors/Bradford/2_Warranty/76897_yConnect_Document_Bradford Glasswool Insulation - Class 2-10 Warranty Certificate.pdf
Product Rep,C_Interiors,Bradford,76900_yConnect_Document_Bradford Rockwool Insulation - Class 1 Insulation Warranty Certificate.pdf,0.12,Ingested,6,0,Bradford Deep Dive - 76900_yConnect_Document_Bradford Rockwool Insulation - Class 1 Insulation Warranty Certificate.pdf,C_Interiors/Bradford/2_Warranty/76900_yConnect_Document_Bradford Rockwool Insulation - Class 1 Insulation Warranty Certificate.pdf
Product Rep,C_Interiors,Bradford,76901_yConnect_Document_Bradford Rockwool Insulation - Class 2-10 Warranty Certificate.pdf,0.11,Ingested,3,0,Bradford Deep Dive - 76901_yConnect_Document_Bradford Rockwool Insulation - Class 2-10 Warranty Certificate.pdf,C_Interiors/Bradford/2_Warranty/76901_yConnect_Document_Bradford Rockwool Insulation - Class 2-10 Warranty Certificate.pdf
Product Rep,C_Interiors,Bradford,77779_yConnect_Document_Installation Instruction - Perimeter Spacer.pdf,0.89,Ingested,6,0,Bradford Deep Dive - 77779_yConnect_Document_Installation Instruction - Perimeter Spacer.pdf,C_Interiors/Bradford/3_Product_Manual/77779_yConnect_Document_Installation Instruction - Perimeter Spacer.pdf
Product Rep,C_Interiors,Bradford,77779_yConnect_Document_Installation Instruction - Perimeter Spacer.pdf,0.89,Ingested,6,0,Bradford Deep Dive - 77779_yConnect_Document_Installation Instruction - Perimeter Spacer.pdf,C_Interiors/Bradford/4_Install_Guide/77779_yConnect_Document_Installation Instruction - Perimeter Spacer.pdf
Product Rep,C_Interiors,Bradford,80670_yConnect_Document_Bradford Perimeter Spacer Product Flyer.pdf,0.77,Ingested,4,0,Bradford Deep Dive - 80670_yConnect_Document_Bradford Perimeter Spacer Product Flyer.pdf,C_Interiors/Bradford/5_Product_Information/80670_yConnect_Document_Bradford Perimeter Spacer Product Flyer.pdf
Product Rep,C_Interiors,Bradford,80977_yConnect_Document_spacerx-product-technical-statement.pdf,0.43,Ingested,27,0,Bradford Deep Dive - 80977_yConnect_Document_spacerx-product-technical-statement.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/80977_yConnect_Document_spacerx-product-technical-statement.pdf
Product Rep,C_Interiors,Bradford,83261_yConnect_Document_Bradford Roof Spacer Systems Commercial Product Warranty.pdf,0.1,Ingested,9,0,Bradford Deep Dive - 83261_yConnect_Document_Bradford Roof Spacer Systems Commercial Product Warranty.pdf,C_Interiors/Bradford/2_Warranty/83261_yConnect_Document_Bradford Roof Spacer Systems Commercial Product Warranty.pdf
Product Rep,C_Interiors,Bradford,83283_yConnect_Document_Bradford PIR Boards Comercial Product Warranty.pdf,0.08,Ingested,4,0,Bradford Deep Dive - 83283_yConnect_Document_Bradford PIR Boards Comercial Product Warranty.pdf,C_Interiors/Bradford/2_Warranty/83283_yConnect_Document_Bradford PIR Boards Comercial Product Warranty.pdf
Product Rep,C_Interiors,Bradford,83545_yConnect_Document_roof-valve-bal-flyer.pdf,0.51,Ingested,2,0,Bradford Deep Dive - 83545_yConnect_Document_roof-valve-bal-flyer.pdf,C_Interiors/Bradford/5_Product_Information/83545_yConnect_Document_roof-valve-bal-flyer.pdf
Product Rep,C_Interiors,Bradford,85495_yConnect_Document_NZ_anticon-and-anticon-hp-roofing-blanket_bradford_pts361.pdf,0.43,Ingested,21,0,Bradford Deep Dive - 85495_yConnect_Document_NZ_anticon-and-anticon-hp-roofing-blanket_bradford_pts361.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85495_yConnect_Document_NZ_anticon-and-anticon-hp-roofing-blanket_bradford_pts361.pdf
Product Rep,C_Interiors,Bradford,85534_yConnect_Document_NZ_glasswool-building-blanket_bradford_pts364_f.pdf,0.36,Ingested,11,0,Bradford Deep Dive - 85534_yConnect_Document_NZ_glasswool-building-blanket_bradford_pts364_f.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85534_yConnect_Document_NZ_glasswool-building-blanket_bradford_pts364_f.pdf
Product Rep,C_Interiors,Bradford,85535_yConnect_Document_NZ_Gold Gold Hi-Performance_Bradford_PTS350_E.pdf,0.32,Ingested,21,0,Bradford Deep Dive - 85535_yConnect_Document_NZ_Gold Gold Hi-Performance_Bradford_PTS350_E.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85535_yConnect_Document_NZ_Gold Gold Hi-Performance_Bradford_PTS350_E.pdf
Product Rep,C_Interiors,Bradford,85537_yConnect_Document_NZ_gw-acoustigard-rolls.pdf,0.36,Ingested,14,0,Bradford Deep Dive - 85537_yConnect_Document_NZ_gw-acoustigard-rolls.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85537_yConnect_Document_NZ_gw-acoustigard-rolls.pdf
Product Rep,C_Interiors,Bradford,85538_yConnect_Document_NZ_rw-fireseal-party-wall-sealer.pdf,0.31,Ingested,9,0,Bradford Deep Dive - 85538_yConnect_Document_NZ_rw-fireseal-party-wall-sealer.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85538_yConnect_Document_NZ_rw-fireseal-party-wall-sealer.pdf
Product Rep,C_Interiors,Bradford,85540_yConnect_Document_NZ_optimo-underfloor-insulation_bradford_pts358_e.pdf,0.37,Ingested,9,0,Bradford Deep Dive - 85540_yConnect_Document_NZ_optimo-underfloor-insulation_bradford_pts358_e.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85540_yConnect_Document_NZ_optimo-underfloor-insulation_bradford_pts358_e.pdf
Product Rep,C_Interiors,Bradford,85557_yConnect_Document_NZ_multitel-hvac-blanket_bradford_pts368_d.pdf,0.33,Ingested,11,0,Bradford Deep Dive - 85557_yConnect_Document_NZ_multitel-hvac-blanket_bradford_pts368_d.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85557_yConnect_Document_NZ_multitel-hvac-blanket_bradford_pts368_d.pdf
Product Rep,C_Interiors,Bradford,85600_yConnect_Document_NZ_supertel-hvac-blankets_bradford_pts371_d (1).pdf,0.34,Ingested,16,0,Bradford Deep Dive - 85600_yConnect_Document_NZ_supertel-hvac-blankets_bradford_pts371_d (1).pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85600_yConnect_Document_NZ_supertel-hvac-blankets_bradford_pts371_d (1).pdf
Product Rep,C_Interiors,Bradford,85601_yConnect_Document_NZ_supertel-hvac-boards_bradford_pts370_d.pdf,0.32,Ingested,19,0,Bradford Deep Dive - 85601_yConnect_Document_NZ_supertel-hvac-boards_bradford_pts370_d.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85601_yConnect_Document_NZ_supertel-hvac-boards_bradford_pts370_d.pdf
Product Rep,C_Interiors,Bradford,85602_yConnect_Document_NZ_ultratel-hvac-blanket_bradford_pts373_d.pdf,0.33,Ingested,11,0,Bradford Deep Dive - 85602_yConnect_Document_NZ_ultratel-hvac-blanket_bradford_pts373_d.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85602_yConnect_Document_NZ_ultratel-hvac-blanket_bradford_pts373_d.pdf
Product Rep,C_Interiors,Bradford,85603_yConnect_Document_NZ_ultratel-hvac-boards_bradford_pts372_d.pdf,0.35,Ingested,14,0,Bradford Deep Dive - 85603_yConnect_Document_NZ_ultratel-hvac-boards_bradford_pts372_d.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85603_yConnect_Document_NZ_ultratel-hvac-boards_bradford_pts372_d.pdf
Product Rep,C_Interiors,Bradford,85606_yConnect_Document_NZ_Bradford Fibertex Unfaced_Bradford_PTS351_B.pdf,0.34,Ingested,12,0,Bradford Deep Dive - 85606_yConnect_Document_NZ_Bradford Fibertex Unfaced_Bradford_PTS351_B.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85606_yConnect_Document_NZ_Bradford Fibertex Unfaced_Bradford_PTS351_B.pdf
Product Rep,C_Interiors,Bradford,85781_yConnect_Document_NZ_gw-acoustic-gold.pdf,0.38,Ingested,11,0,Bradford Deep Dive - 85781_yConnect_Document_NZ_gw-acoustic-gold.pdf,C_Interiors/Bradford/1_Product_Technical_Statement/85781_yConnect_Document_NZ_gw-acoustic-gold.pdf
Product Rep,C_Interiors,Earthwool,BRANZ Certificate.pdf,0.42,Ingested,21,0,Earthwool Deep Dive - BRANZ Certificate.pdf,C_Interiors/Earthwool/BRANZ Certificate.pdf
Product Rep,C_Interiors,Earthwool,CodeMark Certificate.pdf,0.55,Ingested,53,0,Earthwool Deep Dive - CodeMark Certificate.pdf,C_Interiors/Earthwool/CodeMark Certificate.pdf
Product Rep,C_Interiors,Earthwool,Earthwool Glasswool Product Guide.pdf,7.16,Ingested,67,0,Earthwool Deep Dive - Earthwool Glasswool Product Guide.pdf,C_Interiors/Earthwool/Earthwool Glasswool Product Guide.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Building Product Information Sheet.pdf,0.25,Ingested,23,0,Earthwool Deep Dive - Earthwool glasswool Building Product Information Sheet.pdf,C_Interiors/Earthwool/Earthwool glasswool Building Product Information Sheet.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Ceiling - Skillion Roof Datasheet.pdf,0.77,Ingested,12,0,Earthwool Deep Dive - Earthwool glasswool Ceiling - Skillion Roof Datasheet.pdf,C_Interiors/Earthwool/Earthwool glasswool Ceiling - Skillion Roof Datasheet.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Ceiling Installation Instructions.pdf,0.13,Ingested,10,0,Earthwool Deep Dive - Earthwool glasswool Ceiling Installation Instructions.pdf,C_Interiors/Earthwool/Earthwool glasswool Ceiling Installation Instructions.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Floorshield Underfloor Datasheet.pdf,0.53,Ingested,9,0,Earthwool Deep Dive - Earthwool glasswool Floorshield Underfloor Datasheet.pdf,C_Interiors/Earthwool/Earthwool glasswool Floorshield Underfloor Datasheet.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Floorshield Underfloor Installation Instructions.pdf,0.12,Ingested,10,0,Earthwool Deep Dive - Earthwool glasswool Floorshield Underfloor Installation Instructions.pdf,C_Interiors/Earthwool/Earthwool glasswool Floorshield Underfloor Installation Instructions.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Product Finder.pdf,0.69,Ingested,10,0,Earthwool Deep Dive - Earthwool glasswool Product Finder.pdf,C_Interiors/Earthwool/Earthwool glasswool Product Finder.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Product Flyer.pdf,1.84,Ingested,7,0,Earthwool Deep Dive - Earthwool glasswool Product Flyer.pdf,C_Interiors/Earthwool/Earthwool glasswool Product Flyer.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool R1.3 Wall and Ceiling Installation Instructions.pdf,0.58,Ingested,12,0,Earthwool Deep Dive - Earthwool glasswool R1.3 Wall and Ceiling Installation Instructions.pdf,C_Interiors/Earthwool/Earthwool glasswool R1.3 Wall and Ceiling Installation Instructions.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Underfloor Roll Datasheet.pdf,0.32,Ingested,11,0,Earthwool Deep Dive - Earthwool glasswool Underfloor Roll Datasheet.pdf,C_Interiors/Earthwool/Earthwool glasswool Underfloor Roll Datasheet.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Underfloor Roll Installation Instructions.pdf,0.13,Ingested,10,0,Earthwool Deep Dive - Earthwool glasswool Underfloor Roll Installation Instructions.pdf,C_Interiors/Earthwool/Earthwool glasswool Underfloor Roll Installation Instructions.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Wall Datasheet.pdf,0.76,Not Ingested,0,0,,C_Interiors/Earthwool/Earthwool glasswool Wall Datasheet.pdf
Product Rep,C_Interiors,Earthwool,Earthwool glasswool Wall Installation Instructions.pdf,0.11,Ingested,11,0,Earthwool Deep Dive - Earthwool glasswool Wall Installation Instructions.pdf,C_Interiors/Earthwool/Earthwool glasswool Wall Installation Instructions.pdf
