brand,product,doc_type,codemark_id,branz_number,expiry_date,is_expired,status,bpir_status,scope_limitations
A_Structure,X-Pod_Structural_Designers_Guide_July_2025,Unknown,,1805,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,APL AGP - Visual Quality of Glass Standards,Unknown,Spots,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Abodo - Vulcan Cladding Architectural Series - Technical Dat,Unknown,status,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Abodo - Vulcan Cladding Standard Series - Technical Data She,Unknown,status,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Abodo - Vulcan Nexus Cladding - Technical Data Sheet,Unknown,status,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Abodo - Vulcan Shingles Walls - Technical Data Sheet,Unknown,specified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Altus - 00 General - WGANZ Guide to Condensation,Unknown,,156,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Altus - Smartfit - Window Installation Guide,Unknown,40120,868,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,CLAD Solutions - Clad-X AAC - Technical Manual,Unknown,,2311,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,CLAD Solutions - PXR System - 3D Overview,Unknown,,1252,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,CLAD Solutions - PXR System - BPIR Oct 2023,Unknown,,1252,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,CLAD Solutions - PXR System - Order List Form Jul 2023,Unknown,,1252,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,CLAD Solutions - SW System - 3D Overview,Unknown,,1251,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,CLAD Solutions - SW System - Detail List Feb 2025,Unknown,,0800,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,CLAD Solutions - Shera Shiplap Vertical - BPIR Oct 2023,Unknown,,1253,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,CLAD Solutions - Shera Weatherboard - BPIR Oct 2023,Unknown,,1251,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Ceiling_Batten - Branz Appraisal,Unknown,,981,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Ceiling_Batten - Installation Guide,Unknown,,981,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Claymark A-Lign - Bevelback Cavity - BRANZ PTS,Unknown,,537,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Claymark A-Lign - Bevelback Direct Fixed - BRANZ PTS,Unknown,,536,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Claymark A-Lign - Customer Guide,Unknown,,2025,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Claymark A-Lign - Rusticated - Set Out Guide V6,Unknown,,537,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Claymark A-Lign - Rusticated Cavity - BRANZ PTS,Unknown,,638,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Claymark A-Lign - Rusticated Direct Fixed - BRANZ PTS,Unknown,,4211,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ColorSteel - DRIDEX Brochure,Unknown,certificat,610,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ColorSteel - DRIDEX CodeMark Certificate,Unknown,NZ70050,2709,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ColorSteel - DRIDEX Design Guide,Unknown,70050,610,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ColorSteel - DRIDEX Product Information Sheet,Unknown,70050,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ColorSteel - Design Guide,Unknown,,5660,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ColorSteel - Dridex - Design Guide,Unknown,70050,610,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ColorSteel - Universal - Design Guide (MASTER),Unknown,,5660,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Corrugate - BPIS Building Product Information Sheet,Unknown,Certificat,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - 150 Half Round - V1 - PRODUCT TECHNCIAL STA,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - 200 Half Round - V1 - PRODUCT TECHNCIAL STA,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - Box 125 - V1 - PRODUCT TECHNCIAL STATEMENT ,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - Box 175 - V1 - PRODUCT TECHNCIAL STATEMENT ,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - Deep Quad - V1 - PRODUCT TECHNCIAL STATEMEN,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - Dimondclad Rib 20 - V1 - PRODUCT TECHNCIAL ,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - Dimondclad Rib 50 - V1 - PRODUCT TECHNCIAL ,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - Eurotray Angle Seam - V1 - PRODUCT TECHNCIA,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - Eurotray Roll Cap - V1 - PRODUCT TECHNCIAL ,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Dimond Roofing - Quad SI - V1 - PRODUCT TECHNCIAL STATEMENT ,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriSpace - Master - Education Systems Condensation Guide,Unknown,,4200,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriSpace - Master - Moisture Management Design Guide,Unknown,Certi,4200,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriSpace - Master - Underlay and Foil Applications Guide,Unknown,NZ70021,502,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriSpace - Master - Wraptite SA Systems Guide,Unknown,Wraptite,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud Cool Window Flashing Tape - CodeMark Certi,Unknown,NZ70022,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud EcoDri FR Underlay - Installation Guide,Unknown,NZ70021,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud EcoWall Wrap - Installation Guide,Unknown,70019,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud FRU36 Underlay - Installation Guide,Unknown,NZ70021,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud FRU38 Underlay - CodeMark Certificate,Unknown,NZ70021,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud FRU38 Underlay - Installation Guide,Unknown,NZ70021,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud RU22 Underlay - Installation Guide,Unknown,NZ70021,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud RU24 Underlay - Installation Guide,Unknown,NZ70021,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud Repel - CodeMark Certificate,Unknown,NZ70141,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud Repel - Installation Guide,Unknown,certificat,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud W11 White Faced Foil - CodeMark Certificat,Unknown,70040,2921,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud Wall Wrap - CodeMark Certificate,Unknown,NZ70019,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,DriStud - DriStud Wall Wrap - Installation Guide,Unknown,70019,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Ecoply - Barrier - BRANZ Appraisal 827,Unknown,,827,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Ecoply - Barrier - Specification Installation Guide (Current,Unknown,,289,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Espan_340 - BPIS Building Product Information Sheet,Unknown,Certificat,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Espan_340 - Residential Roof Details,Unknown,,110,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Espan_470 - BPIS Building Product Information Sheet,Unknown,Certificat,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Espan_470 - Residential Roof Details,Unknown,,110,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GAF - BRANZ Appraisal 529,Unknown,,529,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GAF - Construction Notes,Unknown,,529,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GAF - D226 UltraGuard Underlay Data Sheet 2025,Unknown,,529,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GAF - Intertenancy 134A,Unknown,,0800,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GAF - Intertenancy 134B,Unknown,,0800,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GAF - NZ Specifications 2018,Unknown,,529,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GAF - System Design Details,Unknown,,529,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GIB - Weatherline - BRANZ Appraisal 1048,Unknown,,1048,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,GIB - Weatherline - Design and Construction Manual (Master),Unknown,,1048,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - 00 General - BRANZ Appraisal 1285 Fire Acoustic Sys,Unknown,,1285,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - 00 General - Design Handbook 2025,Unknown,certified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - 00 General - Fire and Acoustic Design Manual 2025 (,Unknown,,1285,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Axon - BPIR Statement,Unknown,,1211,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Hardie - Axon - BRANZ Appraisal 1211,Unknown,,1211,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Axon - CodeMark Certificate 30165,Unknown,NZ30165,483,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Axon - Product Brochure,Unknown,Certified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Axon - Product Technical Statement,Unknown,,1211,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - ExoTec - BRANZ Appraisal 467,Unknown,,3604,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - HomeRAB - BPIR Statement,Unknown,certificat,611,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Hardie - HomeRAB PreClad - Product Technical Statement April,Unknown,certificat,611,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Linea - BPIR Statement,Unknown,certificat,446,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Hardie - Linea - Product Brochure,Unknown,certified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Linea - Product Technical Statement April 2025,Unknown,certificat,446,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Oblique - BPIR Statement,Unknown,certificat,1231,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Hardie - Oblique - CodeMark Certificate 30147,Unknown,NZ30147,3182,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Oblique - Product Brochure,Unknown,certified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Oblique - Product Technical Statement April 2025,Unknown,certificat,1231,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - RAB - CodeMark Certificate CMNZ30130,Unknown,NZ30130,4206,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - RAB - Product Brochure (HomeRAB and RAB Board),Unknown,Certified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - RAB Board - BPIR Statement,Unknown,certificat,611,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Hardie - RAB Board - BRANZ Fire and Acoustic Appraisal 1285,Unknown,,1285,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - RAB Board - Fire and Acoustic Design Manual 2025,Unknown,,1285,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - RAB Board - Product Technical Statement April 2025,Unknown,certificat,611,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Stria - Product Brochure,Unknown,certified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hardie - Stria - Product Technical Statement April 2025,Unknown,certificat,1224,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hebel - Intertenancy Walls - Design Installation Guide,Unknown,20222,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hebel - PowerFloor - BPIR Product Statement,Unknown,20245,1363,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Hebel - PowerPanel - CodeMark Certificate,Unknown,20243,1363,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hermpac - Western Red Cedar - Species Information,Unknown,certified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Hermpac - Yellow Cedar - Species Information,Unknown,certified,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,IBS - RigidRAP XT - Installation Guide 2024 (EBOSS),Unknown,explained,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Innova - 00 General - Product Guide NZ August 2025,Unknown,,848,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Innova - Duragrid - Technical Data Sheet NZ,Unknown,,752,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,JSC - BevelClad - CodeMark Certificate CMNZ30082,Unknown,NZ30082,411,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,JSC - Hardwood Decking - Technical Guide v3.6 (MASTER),Unknown,,611,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,JSC - Universal - Maintenance and Care Guide (MASTER),Unknown,,160,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,JSC - VertiClad - CAD Set 20mm Rigid Underlay,Unknown,certificat,158,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,JSC - VertiClad - CodeMark Certificate,Unknown,30084,411,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,JSC - VertiClad - CodeMark Certificate CMNZ3008,Unknown,NZ30084,411,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,JSC - VertiClad - Design Guide (MASTER) Sep 2025,Unknown,certificat,411,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Kahu - BPIS Building Product Information Sheet,Unknown,Certificat,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Marshall - Super-Stick - Technical Data Sheet 2021,Unknown,Certificat,846,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Marshall - Tekton - BPIR 2023,Unknown,,548,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Marshall - Tekton System - BRANZ Appraisal 621,Unknown,,621,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Masons - 40 Below Platinum - Technical Data Sheet,Unknown,70075,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Metcom_965 - Residential Roof Details,Unknown,,965,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Metrib_760 - Residential Roof Details,Unknown,,110,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Midland Brick - TB3 Fire Resistance Guide - (MASTER),Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Midland Brick - Universal - BPIR - 70 Series Clay Brick,Unknown,,690,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Midland Brick - Universal - BPIR - Euro Range,Unknown,,690,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,NK Windows - BPIS Building Product Information Sheet Dec 202,Unknown,,1005,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Nu-Wall - Aluminium Cladding - Specification Reference Guide,Unknown,,550,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Nu-Wall - BPIR Statement Jun 2024,Unknown,,2024,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Nu-Wall - General Product Statement Sep 2023,Unknown,,2023,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Nu-Wall - Universal - BPIR Product Statement,Unknown,,2023,,UNKNOWN,ACTIVE,DECLARED,
B_Enclosure,Nu-Wall - pts horizontal over cavity april 2025,Unknown,,550,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Nu-Wall - pts vertical direct fix april 2025,Unknown,,870,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Nu-Wall - pts vertical over cavity april 2025,Unknown,,870,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Nuralite - Nuraply 3PM CodeMark Certificate CM70032,Unknown,70032,,21/04/2020,NO,ACTIVE,UNDECLARED,
B_Enclosure,Nuralite - Product Brochure,Unknown,Certi,7003,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,PSP - SunGlaze - Installation Guide 2024,Unknown,longer,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Premier Group - Coloured Mortar - Technical Data Sheet,Unknown,,258,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Premier Group - Mortar - Technical Data Sheet,Unknown,,258,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ProctorPassive - Wraptite SA - CodeMark Certificate,Unknown,NZ70152,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,ProctorPassive - Wraptite UV SA - CodeMark Certificate,Unknown,NZ70153,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Graphex_Facade - Brochure - Graphex Brochure,Unknown,,681,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Graphex_Facade - Fire_Report - Fire - ISO 5660 Report,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Graphex_Masonry - BRANZ - BRANZ Appraisal 706,Unknown,,706,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Graphex_Masonry - Fire_Report - Fire - ISO 5660 Report,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Brochure - Integra Facade Brochure,Unknown,,681,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Fire_Report - BRANZ Fire Report FH173,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Fire_Report - BRANZ Fire Report FH173,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Structural - BRANZ Structural Report ,Unknown,,5090,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Structural - BRANZ Structural Report ,Unknown,,5090,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Structural - BRANZ Structural Report ,Unknown,,5090,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Structural - BRANZ Structural Report ,Unknown,,5090,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Structural - BRANZ Structural Report ,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Structural - BRANZ Structural Report ,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Structural - BRANZ Structural Report ,Unknown,,1197,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Technical - Integra Facade - Simplifi,Unknown,,681,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Facade - Thermal - Integra Facade Thermal Repo,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Firewall - Fire_Report - Fire Rated Systems Bo,Unknown,,5078,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Firewall - Technical - BRANZ Report FAR4552 wi,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Integra_Firewall - Technical - BRANZ Report FR5740-Typ,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - Masonry_Render - Brochure - Masonry Render Brochure,Unknown,,998,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - XTherm_Blue - BRANZ - BRANZ Appraisal 706,Unknown,,706,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - XTherm_Blue - Brochure - XTherm Blue Brochure,Unknown,,706,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,RCS - XTherm_Blue - Thermal - XTherm Overlay Thermal Report,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,SPP - DENDRO Rustic - Technical Manual,Unknown,,411,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,SPP - MANAHAU Board and Batten - Technical Manual,Unknown,,411,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Shadowclad - Mixed Cladding - Specification Installation Gui,Unknown,,764,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Steel and Tube - Legacy - Legacy Product Technical Statement,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Steel and Tube - QBT450 - QBT450 Data Sheet Web v1.0 0225 WE,Unknown,,926,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Steel and Tube - STC900 - STC900 Product Technical Statement,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Steel and Tube - Six Rib - Six Rib Product Technical Stateme,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Steel and Tube - Trimklad - Trimklad Product Technical State,Unknown,,2015,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,T_Rib - Residential Roof Details,Unknown,,110,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Aluband Window Flashing Tape - BRANZ Appraisal,Unknown,,878,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 215 Wall - BRANZ Appraisal,Unknown,,1229,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 215 Wall - Installation Guide,Unknown,,1229,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 401 Wall - BRANZ Appraisal,Unknown,,943,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 401 Wall - Installation Guide,Unknown,,943,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 403 Roof - BRANZ Appraisal,Unknown,,917,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 403 Wall - BRANZ Appraisal,Unknown,,917,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 403 Wall - Installation Guide,Unknown,NZ30069,917,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 405 - BRANZ Appraisal,Unknown,,743,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 405 - Installation Guide,Unknown,NZ30030,743,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 407 - BRANZ Appraisal,Unknown,,651,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Covertek 407 - Installation Guide,Unknown,NZ30028,651,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - OneSeal Penetration Seals - BRANZ Appraisal,Unknown,,942,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - RainArmor SA - Data Sheet,Unknown,,1277,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Thermabar 397 - BRANZ Appraisal,Unknown,,1000,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Thermaflash - BRANZ Appraisal,Unknown,,1122,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Thermakraft 220 - BRANZ Appraisal,Unknown,,912,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Thermakraft 220 - Installation Guide,Unknown,,912,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Thermathene Orange 300 - BRANZ Appraisal,Unknown,,1104,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Watergate Plus - BRANZ Appraisal,Unknown,,695,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Thermakraft - Watergate Plus - Installation Guide,Unknown,NZ10002,695,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,VENT - RV10P Ridge Vent - BRANZ Appraisal,Unknown,,979,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,VENT - RV10P Ridge Vent - Product Technical Statement,Unknown,,979,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,VENT - VB20 Roof Vented Batten - BRANZ Appraisal,Unknown,,979,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,VENT - VB20 Roof Vented Batten - Product Technical Statement,Unknown,,979,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Velux - FCM Fixed Skylight - Product Data Sheet,Unknown,Fixed,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Velux - Sun Tunnels General - Product Data Sheet,Unknown,certificat,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Velux - VCM Manual Skylight - Installation Instructions,Unknown,ENGLISH,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Velux - VCM Manual Skylight - Product Data Sheet,Unknown,Manual,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Velux - VCS Solar Skylight - Product Data Sheet,Unknown,certificat,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Velux - VS Manual Skylight - Installation Instructions,Unknown,ENGLISH,,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Viblock - StoClear Coatings Brochure,Unknown,,4858,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Viblock - Structural - Architectural Information,Unknown,,515,,UNKNOWN,ACTIVE,UNDECLARED,
B_Enclosure,Viking Roofspec - CertainTeed - CertainTeed BRANZ Appraisal,Unknown,,276,,UNKNOWN,ACTIVE,UNDECLARED,
